id,input_len,output_len,arrival_time,target_worker
0,175,10839,0.0,0
1,175,13813,0.0,0
2,175,14637,0.0,0
3,175,15960,0.0,0
4,175,8680,0.0,0
5,175,12781,0.0,0
6,175,13807,0.0,0
7,175,13692,0.0,0
8,94,5630,0.0,1
9,94,3848,0.0,1
10,94,4487,0.0,1
11,94,3528,0.0,1
12,94,4351,0.0,1
13,94,5494,0.0,1
14,94,2820,0.0,1
15,94,2322,0.0,1
16,150,1091,0.0,2
17,150,779,0.0,2
18,150,1419,0.0,2
19,150,1777,0.0,2
20,150,1877,0.0,2
21,150,2495,0.0,2
22,150,2003,0.0,2
23,150,1989,0.0,2
24,110,10008,0.0,3
25,110,7563,0.0,3
26,110,11357,0.0,3
27,110,3344,0.0,3
28,110,4323,0.0,3
29,110,3798,0.0,3
30,110,5980,0.0,3
31,110,4211,0.0,3
32,114,761,0.0,4
33,114,507,0.0,4
34,114,1196,0.0,4
35,114,620,0.0,4
36,114,1459,0.0,4
37,114,600,0.0,4
38,114,1238,0.0,4
39,114,620,0.0,4
40,122,2184,0.0,5
41,122,3721,0.0,5
42,122,1277,0.0,5
43,122,3957,0.0,5
44,122,8728,0.0,5
45,122,2156,0.0,5
46,122,2685,0.0,5
47,122,2142,0.0,5
48,91,1761,0.0,6
49,91,1907,0.0,6
50,91,1599,0.0,6
51,91,2542,0.0,6
52,91,1910,0.0,6
53,91,3651,0.0,6
54,91,3595,0.0,6
55,91,2499,0.0,6
56,176,2639,0.0,7
57,176,3362,0.0,7
58,176,2544,0.0,7
59,176,2514,0.0,7
60,176,1708,0.0,7
61,176,1372,0.0,7
62,176,3020,0.0,7
63,176,924,0.0,7
64,160,9081,0.0,0
65,160,9647,0.0,0
66,160,9332,0.0,0
67,160,10386,0.0,0
68,160,11025,0.0,0
69,160,18976,0.0,0
70,160,7992,0.0,0
71,160,8357,0.0,0
72,116,5687,0.0,1
73,116,4971,0.0,1
74,116,9411,0.0,1
75,116,4378,0.0,1
76,116,5649,0.0,1
77,116,7803,0.0,1
78,116,17384,0.0,1
79,116,4564,0.0,1
80,109,5473,0.0,2
81,109,4101,0.0,2
82,109,5273,0.0,2
83,109,4885,0.0,2
84,109,4509,0.0,2
85,109,7944,0.0,2
86,109,10689,0.0,2
87,109,9370,0.0,2
88,131,6012,0.0,3
89,131,6990,0.0,3
90,131,3851,0.0,3
91,131,7426,0.0,3
92,131,4087,0.0,3
93,131,6451,0.0,3
94,131,8053,0.0,3
95,131,14443,0.0,3
96,94,2145,0.0,4
97,94,1028,0.0,4
98,94,1418,0.0,4
99,94,7728,0.0,4
100,94,3734,0.0,4
101,94,2408,0.0,4
102,94,781,0.0,4
103,94,1359,0.0,4
104,249,7910,0.0,5
