id,input_len,output_len,arrival_time,target_worker
0,208,14983,0.0,0
1,208,10466,0.0,0
2,208,10810,0.0,0
3,208,11432,0.0,0
4,208,9131,0.0,0
5,208,14561,0.0,0
6,208,11067,0.0,0
7,208,12976,0.0,0
8,100,1335,0.0,1
9,100,1458,0.0,1
10,100,1110,0.0,1
11,100,2154,0.0,1
12,100,1623,0.0,1
13,100,1353,0.0,1
14,100,1132,0.0,1
15,100,1634,0.0,1
16,133,3111,0.0,2
17,133,6036,0.0,2
18,133,3602,0.0,2
19,133,4665,0.0,2
20,133,3301,0.0,2
21,133,6451,0.0,2
22,133,4846,0.0,2
23,133,12285,0.0,2
24,127,2327,0.0,3
25,127,4824,0.0,3
26,127,1533,0.0,3
27,127,5602,0.0,3
28,127,2195,0.0,3
29,127,1431,0.0,3
30,127,2460,0.0,3
31,127,2207,0.0,3
32,146,4408,0.0,4
33,146,5145,0.0,4
34,146,5139,0.0,4
35,146,9967,0.0,4
36,146,2822,0.0,4
37,146,3424,0.0,4
38,146,7279,0.0,4
39,146,1790,0.0,4
40,131,2704,0.0,5
41,131,4525,0.0,5
42,131,2482,0.0,5
43,131,6603,0.0,5
44,131,8208,0.0,5
45,131,5735,0.0,5
46,131,3843,0.0,5
47,131,7320,0.0,5
48,133,4746,0.0,6
49,133,14070,0.0,6
50,133,12572,0.0,6
51,133,7847,0.0,6
52,133,20315,0.0,6
53,133,11060,0.0,6
54,133,13583,0.0,6
55,133,10750,0.0,6
56,328,2208,0.0,7
57,328,6400,0.0,7
58,328,10081,0.0,7
59,328,4616,0.0,7
60,328,1975,0.0,7
61,328,2331,0.0,7
62,328,3209,0.0,7
63,328,2793,0.0,7
64,134,2767,0.0,0
65,134,13978,0.0,0
66,134,3974,0.0,0
67,134,3354,0.0,0
68,134,2240,0.0,0
69,134,3964,0.0,0
70,134,2032,0.0,0
71,134,2868,0.0,0
72,208,1973,0.0,1
73,208,3228,0.0,1
74,208,2668,0.0,1
75,208,2528,0.0,1
76,208,2368,0.0,1
77,208,2823,0.0,1
78,208,1600,0.0,1
79,208,2582,0.0,1
80,85,3515,0.0,2
81,85,6026,0.0,2
82,85,3840,0.0,2
83,85,7445,0.0,2
84,85,5863,0.0,2
85,85,4704,0.0,2
86,85,3307,0.0,2
87,85,2620,0.0,2
88,146,19904,0.0,3
89,146,12186,0.0,3
90,146,12842,0.0,3
91,146,10764,0.0,3
92,146,16314,0.0,3
93,146,16782,0.0,3
94,146,18400,0.0,3
95,146,11929,0.0,3
96,91,5024,0.0,4
97,91,5669,0.0,4
98,91,10884,0.0,4
99,91,3947,0.0,4
100,91,6061,0.0,4
101,91,507,0.0,4
102,91,4287,0.0,4
103,91,9169,0.0,4
104,133,5741,0.0,5
105,133,3985,0.0,5
106,133,5579,0.0,5
107,133,7036,0.0,5
108,133,12229,0.0,5
109,133,4613,0.0,5
110,133,12955,0.0,5
111,133,3258,0.0,5
112,136,11769,0.0,6
113,136,17457,0.0,6
114,136,14358,0.0,6
115,136,21540,0.0,6
116,136,6244,0.0,6
117,136,15608,0.0,6
118,136,20708,0.0,6
119,136,14780,0.0,6
120,123,4903,0.0,7
121,123,6245,0.0,7
122,123,6908,0.0,7
123,123,6498,0.0,7
124,123,4518,0.0,7
125,123,4397,0.0,7
126,123,4525,0.0,7
127,123,7396,0.0,7
128,121,13981,0.0,0
129,121,11901,0.0,0
130,121,13418,0.0,0
131,121,7720,0.0,0
132,121,6641,0.0,0
133,121,14368,0.0,0
134,121,6688,0.0,0
135,121,7527,0.0,0
136,298,4632,0.0,1
137,298,1485,0.0,1
138,298,2573,0.0,1
139,298,1229,0.0,1
140,298,3047,0.0,1
141,298,3074,0.0,1
142,298,2572,0.0,1
143,298,5924,0.0,1
144,157,12057,0.0,2
145,157,12874,0.0,2
146,157,11551,0.0,2
147,157,17110,0.0,2
148,157,12061,0.0,2
149,157,13998,0.0,2
150,157,21597,0.0,2
151,157,15341,0.0,2
152,116,7070,0.0,3
153,116,11113,0.0,3
154,116,5578,0.0,3
155,116,2574,0.0,3
156,116,2634,0.0,3
157,116,3791,0.0,3
158,116,4772,0.0,3
159,116,4097,0.0,3
160,81,10168,0.0,4
161,81,7531,0.0,4
162,81,11050,0.0,4
163,81,19813,0.0,4
164,81,5698,0.0,4
