id,input_len,output_len,arrival_time,target_worker
0,133,5603,0.0,0
1,133,5683,0.0,0
2,133,6734,0.0,0
3,133,4249,0.0,0
4,133,8817,0.0,0
5,133,4791,0.0,0
6,133,6873,0.0,0
7,133,8130,0.0,0
8,196,6685,0.0,1
9,196,5086,0.0,1
10,196,7083,0.0,1
11,196,5723,0.0,1
12,196,6761,0.0,1
13,196,5999,0.0,1
14,196,6955,0.0,1
15,196,14100,0.0,1
16,227,17116,0.0,2
17,227,12254,0.0,2
18,227,14800,0.0,2
19,227,20502,0.0,2
20,227,16288,0.0,2
21,227,12896,0.0,2
22,227,16488,0.0,2
23,227,14970,0.0,2
24,161,7317,0.0,3
25,161,5895,0.0,3
26,161,3967,0.0,3
27,161,7377,0.0,3
28,161,6989,0.0,3
29,161,8675,0.0,3
30,161,2496,0.0,3
31,161,5035,0.0,3
32,149,6501,0.0,4
33,149,5242,0.0,4
34,149,5282,0.0,4
35,149,4068,0.0,4
36,149,4410,0.0,4
37,149,5778,0.0,4
38,149,6701,0.0,4
39,149,7550,0.0,4
40,134,4563,0.0,5
41,134,2938,0.0,5
42,134,6337,0.0,5
43,134,4887,0.0,5
44,134,4238,0.0,5
45,134,3698,0.0,5
46,134,4279,0.0,5
47,134,3438,0.0,5
48,94,13862,0.0,6
49,94,16508,0.0,6
50,94,12462,0.0,6
51,94,12072,0.0,6
52,94,13825,0.0,6
53,94,10565,0.0,6
54,94,14699,0.0,6
55,94,14057,0.0,6
56,166,6731,0.0,7
57,166,5040,0.0,7
58,166,3810,0.0,7
59,166,3536,0.0,7
60,166,11351,0.0,7
61,166,5328,0.0,7
62,166,5542,0.0,7
63,166,2274,0.0,7
64,125,11547,0.0,0
65,125,18441,0.0,0
66,125,14819,0.0,0
67,125,17459,0.0,0
68,125,13253,0.0,0
69,125,18065,0.0,0
70,125,18972,0.0,0
71,125,15037,0.0,0
72,145,9495,0.0,1
73,145,5952,0.0,1
74,145,9596,0.0,1
75,145,9184,0.0,1
76,145,7152,0.0,1
77,145,10982,0.0,1
78,145,10514,0.0,1
79,145,10479,0.0,1
80,126,2452,0.0,2
81,126,2461,0.0,2
82,126,1956,0.0,2
83,126,3240,0.0,2
84,126,4144,0.0,2
85,126,3683,0.0,2
86,126,3845,0.0,2
87,126,1080,0.0,2
88,153,21259,0.0,3
89,153,16476,0.0,3
90,153,12838,0.0,3
91,153,18827,0.0,3
92,153,15125,0.0,3
93,153,25083,0.0,3
94,153,17074,0.0,3
95,153,20206,0.0,3
96,119,15994,0.0,4
97,119,9785,0.0,4
98,119,7237,0.0,4
99,119,14765,0.0,4
100,119,18509,0.0,4
101,119,11463,0.0,4
102,119,12838,0.0,4
103,119,8969,0.0,4
104,117,3019,0.0,5
105,117,1747,0.0,5
106,117,3125,0.0,5
107,117,1390,0.0,5
108,117,3007,0.0,5
109,117,1263,0.0,5
110,117,3973,0.0,5
111,117,1778,0.0,5
112,120,8837,0.0,6
113,120,10241,0.0,6
114,120,10729,0.0,6
115,120,9297,0.0,6
116,120,9546,0.0,6
117,120,14634,0.0,6
118,120,10162,0.0,6
119,120,10635,0.0,6
120,202,12734,0.0,7
121,202,13638,0.0,7
122,202,10004,0.0,7
123,202,13921,0.0,7
124,202,14996,0.0,7
125,202,14323,0.0,7
126,202,9663,0.0,7
127,202,6396,0.0,7
128,161,3190,0.0,0
129,161,6940,0.0,0
130,161,8402,0.0,0
131,161,5968,0.0,0
132,161,15328,0.0,0
133,161,7211,0.0,0
134,161,2390,0.0,0
135,161,3076,0.0,0
136,154,10835,0.0,1
137,154,12326,0.0,1
138,154,18047,0.0,1
139,154,8916,0.0,1
140,154,18226,0.0,1
141,154,17792,0.0,1
142,154,12558,0.0,1
143,154,6862,0.0,1
144,162,10365,0.0,2
145,162,12013,0.0,2
146,162,14042,0.0,2
147,162,8589,0.0,2
148,162,11935,0.0,2
149,162,15475,0.0,2
150,162,10389,0.0,2
151,162,11328,0.0,2
152,164,10471,0.0,3
153,164,11900,0.0,3
154,164,9465,0.0,3
