id,input_len,output_len,arrival_time,target_worker
0,128,11085,0.0,0
1,128,21157,0.0,0
2,128,22613,0.0,0
3,128,18725,0.0,0
4,128,19408,0.0,0
5,128,13916,0.0,0
6,128,13849,0.0,0
7,128,11194,0.0,0
8,90,3518,0.0,1
9,90,9251,0.0,1
10,90,7589,0.0,1
11,90,8260,0.0,1
12,90,3478,0.0,1
13,90,7003,0.0,1
14,90,2243,0.0,1
15,90,7014,0.0,1
16,128,20985,0.0,2
17,128,14643,0.0,2
18,128,20316,0.0,2
19,128,20020,0.0,2
20,128,15155,0.0,2
21,128,11155,0.0,2
22,128,17828,0.0,2
23,128,23269,0.0,2
24,161,19483,0.0,3
25,161,21232,0.0,3
26,161,13522,0.0,3
27,161,9336,0.0,3
28,161,20754,0.0,3
29,161,19974,0.0,3
30,161,10469,0.0,3
31,161,9529,0.0,3
32,87,9555,0.0,4
33,87,7776,0.0,4
34,87,8273,0.0,4
35,87,5655,0.0,4
36,87,8309,0.0,4
37,87,10363,0.0,4
38,87,7461,0.0,4
39,87,10465,0.0,4
40,119,14409,0.0,5
41,119,9796,0.0,5
42,119,7420,0.0,5
43,119,13911,0.0,5
44,119,8651,0.0,5
45,119,20645,0.0,5
46,119,10593,0.0,5
47,119,23157,0.0,5
48,274,1064,0.0,6
49,274,828,0.0,6
50,274,1022,0.0,6
51,274,1300,0.0,6
52,274,1296,0.0,6
53,274,2173,0.0,6
54,274,1050,0.0,6
55,274,1099,0.0,6
56,182,3367,0.0,7
57,182,5355,0.0,7
58,182,3975,0.0,7
59,182,3278,0.0,7
60,182,2298,0.0,7
61,182,3807,0.0,7
62,182,1410,0.0,7
63,182,1633,0.0,7
64,107,16394,0.0,0
65,107,24076,0.0,0
66,107,17038,0.0,0
67,107,20252,0.0,0
68,107,26015,0.0,0
69,107,21260,0.0,0
70,107,26614,0.0,0
71,107,27162,0.0,0
72,144,8548,0.0,1
73,144,10682,0.0,1
74,144,10289,0.0,1
75,144,7922,0.0,1
76,144,6106,0.0,1
77,144,10133,0.0,1
78,144,16764,0.0,1
79,144,7646,0.0,1
80,158,20164,0.0,2
81,158,21961,0.0,2
82,158,12066,0.0,2
83,158,22157,0.0,2
84,158,21948,0.0,2
85,158,20463,0.0,2
86,158,11278,0.0,2
87,158,13616,0.0,2
88,767,3552,0.0,3
