id,input_len,output_len,arrival_time,target_worker
0,112,22762,0.0,0
1,112,20088,0.0,0
2,112,22737,0.0,0
3,112,17240,0.0,0
4,112,22373,0.0,0
5,112,23093,0.0,0
6,112,22233,0.0,0
7,112,22333,0.0,0
8,177,7583,0.0,1
9,177,9786,0.0,1
10,177,2157,0.0,1
11,177,2281,0.0,1
12,177,2275,0.0,1
13,177,4181,0.0,1
14,177,6432,0.0,1
15,177,5117,0.0,1
16,97,4775,0.0,2
17,97,9022,0.0,2
18,97,6862,0.0,2
19,97,3977,0.0,2
20,97,4761,0.0,2
21,97,5363,0.0,2
22,97,4036,0.0,2
23,97,7062,0.0,2
24,81,1187,0.0,3
25,81,1136,0.0,3
26,81,1429,0.0,3
27,81,2351,0.0,3
28,81,1210,0.0,3
29,81,1881,0.0,3
30,81,2087,0.0,3
31,81,1630,0.0,3
32,234,6749,0.0,4
33,234,9161,0.0,4
34,234,13107,0.0,4
35,234,5842,0.0,4
36,234,14578,0.0,4
37,234,10118,0.0,4
38,234,14241,0.0,4
39,234,7867,0.0,4
40,169,10269,0.0,5
41,169,4928,0.0,5
42,169,3468,0.0,5
43,169,6440,0.0,5
44,169,5108,0.0,5
45,169,6213,0.0,5
46,169,10146,0.0,5
47,169,9598,0.0,5
48,159,11782,0.0,6
49,159,11381,0.0,6
50,159,7828,0.0,6
51,159,11986,0.0,6
52,159,9647,0.0,6
53,159,23199,0.0,6
54,159,10319,0.0,6
55,159,13457,0.0,6
56,143,12504,0.0,7
57,143,21355,0.0,7
58,143,16507,0.0,7
59,143,10988,0.0,7
60,143,15724,0.0,7
61,143,13580,0.0,7
62,143,10854,0.0,7
63,143,14796,0.0,7
64,142,14008,0.0,0
65,142,4094,0.0,0
66,142,13234,0.0,0
67,142,16030,0.0,0
68,142,5191,0.0,0
69,142,16025,0.0,0
70,142,14186,0.0,0
71,142,15731,0.0,0
72,150,1951,0.0,1
73,150,3264,0.0,1
74,150,2927,0.0,1
75,150,4998,0.0,1
76,150,7348,0.0,1
77,150,3466,0.0,1
78,150,2679,0.0,1
79,150,3332,0.0,1
80,115,3686,0.0,2
81,115,1309,0.0,2
82,115,5540,0.0,2
83,115,3243,0.0,2
84,115,2628,0.0,2
85,115,2596,0.0,2
86,115,6479,0.0,2
87,115,3023,0.0,2
88,175,1254,0.0,3
89,175,1723,0.0,3
