id,input_len,output_len,arrival_time,target_worker
0,161,3004,0.0,0
1,161,4566,0.0,0
2,161,7299,0.0,0
3,161,10454,0.0,0
4,161,5172,0.0,0
5,161,5870,0.0,0
6,161,6691,0.0,0
7,161,5148,0.0,0
8,154,2868,0.0,1
9,154,5244,0.0,1
10,154,4010,0.0,1
11,154,2061,0.0,1
12,154,3241,0.0,1
13,154,3462,0.0,1
14,154,5237,0.0,1
15,154,3582,0.0,1
16,107,2703,0.0,2
17,107,2449,0.0,2
18,107,1856,0.0,2
19,107,1997,0.0,2
20,107,3220,0.0,2
21,107,1900,0.0,2
22,107,2721,0.0,2
23,107,4786,0.0,2
24,170,9968,0.0,3
25,170,6055,0.0,3
26,170,11294,0.0,3
27,170,14013,0.0,3
28,170,13847,0.0,3
29,170,6861,0.0,3
30,170,7715,0.0,3
31,170,9320,0.0,3
32,184,7566,0.0,4
33,184,3598,0.0,4
34,184,4051,0.0,4
35,184,7668,0.0,4
36,184,1789,0.0,4
37,184,2513,0.0,4
38,184,7406,0.0,4
39,184,2459,0.0,4
40,132,4958,0.0,5
41,132,5259,0.0,5
42,132,5724,0.0,5
43,132,5565,0.0,5
44,132,10335,0.0,5
45,132,4121,0.0,5
46,132,4719,0.0,5
47,132,4578,0.0,5
48,142,1826,0.0,6
49,142,1387,0.0,6
50,142,2086,0.0,6
51,142,2491,0.0,6
52,142,1634,0.0,6
53,142,1525,0.0,6
54,142,1450,0.0,6
55,142,2040,0.0,6
56,99,9775,0.0,7
57,99,9649,0.0,7
58,99,8823,0.0,7
59,99,11599,0.0,7
60,99,6887,0.0,7
61,99,12337,0.0,7
62,99,13131,0.0,7
63,99,16239,0.0,7
64,173,3236,0.0,0
65,173,3368,0.0,0
66,173,5273,0.0,0
67,173,3772,0.0,0
68,173,3484,0.0,0
69,173,4233,0.0,0
70,173,3365,0.0,0
71,173,2816,0.0,0
72,253,5926,0.0,1
73,253,4635,0.0,1
74,253,3623,0.0,1
75,253,6163,0.0,1
76,253,5537,0.0,1
77,253,3647,0.0,1
78,253,6379,0.0,1
79,253,5400,0.0,1
80,182,9739,0.0,2
81,182,9368,0.0,2
82,182,11263,0.0,2
83,182,16163,0.0,2
84,182,8891,0.0,2
85,182,16317,0.0,2
86,182,10638,0.0,2
87,182,13933,0.0,2
