3475128|2026-09-20 00:50:05|40|386032|0
3475123|2026-09-20 00:50:11|45|411635|0
3475123|2026-09-20 00:50:15|44|411335|0
3475128|2026-09-20 00:50:21|38|393850|0
3475123|2026-09-20 00:50:26|41|403935|0
3475126|2026-09-20 00:50:31|32|322761|0
3475127|2026-09-20 00:50:36|55|544936|0
3475128|2026-09-20 00:50:41|33|372304|0
3475123|2026-09-20 00:50:46|34|365654|0
3475128|2026-09-20 00:50:50|30|353721|0
3475128|2026-09-20 00:50:56|30|362721|0
3475122|2026-09-20 00:51:01|42|457019|0
3475123|2026-09-20 00:51:06|26|308534|0
3475126|2026-09-20 00:51:11|21|259559|0
3475128|2026-09-20 00:51:15|35|442331|0
3475122|2026-09-20 00:51:21|44|519319|0
3475122|2026-09-20 00:51:26|42|503927|0
3475122|2026-09-20 00:51:31|39|475586|0
3475122|2026-09-20 00:51:36|39|483386|0
3475122|2026-09-20 00:51:41|35|441144|0
3475122|2026-09-20 00:51:46|34|435744|0
3475122|2026-09-20 00:51:50|33|429944|0
3475121|2026-09-20 00:51:55|54|641753|3
3475121|2026-09-20 00:52:01|51|615492|4
3475122|2026-09-20 00:52:06|22|304748|0
3475121|2026-09-20 00:52:11|48|591608|4
3475128|2026-09-20 00:52:16|24|363277|0
3475122|2026-09-20 00:52:21|18|263982|0
3475121|2026-09-20 00:52:26|48|615911|0
3475122|2026-09-20 00:52:31|14|214408|0
3475128|2026-09-20 00:52:36|15|241204|0
3475127|2026-09-20 00:52:41|1|16210|0
3475121|2026-09-20 00:52:45|46|621870|5
3475122|2026-09-20 00:52:51|28|444591|0
3475122|2026-09-20 00:52:56|27|434764|0
3475121|2026-09-20 00:53:01|45|619928|3
3475121|2026-09-20 00:53:05|44|632216|0
3475122|2026-09-20 00:53:11|21|349475|0
3475122|2026-09-20 00:53:16|20|336975|0
3475121|2026-09-20 00:53:20|41|607707|1
3475121|2026-09-20 00:53:26|40|599729|0
3475122|2026-09-20 00:53:30|17|296529|0
3475122|2026-09-20 00:53:36|15|264363|0
3475122|2026-09-20 00:53:42|13|233679|0
3475122|2026-09-20 00:53:46|12|219875|0
3475122|2026-09-20 00:53:52|11|206569|0
3475121|2026-09-20 00:53:57|25|399915|0
3475122|2026-09-20 00:54:02|9|175732|0
3475122|2026-09-20 00:54:06|8|159923|0
3475122|2026-09-20 00:54:11|6|122967|0
3475122|2026-09-20 00:54:17|6|125967|0
3475122|2026-09-20 00:54:21|4|86032|0
3475121|2026-09-20 00:54:27|17|295649|0
3475122|2026-09-20 00:54:32|1|22833|0
3475121|2026-09-20 00:54:37|16|286449|0
3475121|2026-09-20 00:54:41|14|255249|0
3475121|2026-09-20 00:54:47|13|242342|0
3475121|2026-09-20 00:54:52|11|208842|0
3475121|2026-09-20 00:54:57|7|136723|0
3475121|2026-09-20 00:55:02|6|119966|0
3475121|2026-09-20 00:55:07|4|80658|0
3475121|2026-09-20 00:55:12|1|20938|0
3475121|2026-09-20 00:55:17|1|21738|0
3475121|2026-09-20 00:55:20|1|22238|0
3475121|2026-09-20 00:56:11|128|14348|0
3475123|2026-09-20 00:56:16|128|78920|0
3475126|2026-09-20 00:56:21|127|128527|0
3475122|2026-09-20 00:56:26|126|178453|0
3475122|2026-09-20 00:56:30|124|212853|0
3475121|2026-09-20 00:56:36|111|234648|0
3475121|2026-09-20 00:56:41|109|263148|0
3475130|2026-09-20 00:56:46|99|268730|0
3475129|2026-09-20 00:56:50|123|345820|0
3475121|2026-09-20 00:56:56|105|337498|0
3475127|2026-09-20 00:57:01|118|387664|0
3475130|2026-09-20 00:57:06|86|328151|0
3475121|2026-09-20 00:57:10|98|383623|0
3475129|2026-09-20 00:57:16|104|417420|0
3475122|2026-09-20 00:57:21|98|423399|0
3475126|2026-09-20 00:57:22|92|406124|0
3475123|2026-09-20 00:57:31|77|379328|0
3475121|2026-09-20 00:57:36|89|437523|0
3475126|2026-09-20 00:57:41|87|445024|0
3475130|2026-09-20 00:57:46|73|409979|0
3475128|2026-09-20 00:57:51|61|361010|0
3475126|2026-09-20 00:57:56|82|468724|0
3475130|2026-09-20 00:58:01|64|404379|0
3475127|2026-09-20 00:58:06|88|511927|0
3475123|2026-09-20 00:58:11|54|363639|0
3475127|2026-09-20 00:58:14|84|513806|0
3475121|2026-09-20 00:58:22|73|490449|0
3475130|2026-09-20 00:58:27|52|385979|0
3475129|2026-09-20 00:58:32|69|477462|0
3475122|2026-09-20 00:58:37|74|526966|0
3475126|2026-09-20 00:58:42|66|489597|0
3475121|2026-09-20 00:58:47|63|486344|0
3475121|2026-09-20 00:58:52|61|483144|0
3475129|2026-09-20 00:58:55|52|412078|0
3475123|2026-09-20 00:59:02|36|329055|0
3475130|2026-09-20 00:59:05|40|365095|0
3475130|2026-09-20 00:59:13|34|324095|0
3475129|2026-09-20 00:59:18|45|397163|0
3475128|2026-09-20 00:59:23|36|364312|0
3475126|2026-09-20 00:59:24|54|486910|0
3475126|2026-09-20 00:59:27|52|474110|0
3475130|2026-09-20 00:59:34|30|310095|0
3475127|2026-09-20 00:59:39|46|424463|0
3475129|2026-09-20 00:59:44|32|323969|0
3475129|2026-09-20 00:59:49|37|379285|0
3475127|2026-09-20 00:59:54|40|398007|0
3475122|2026-09-20 00:59:57|66|643645|19
3475122|2026-09-20 01:00:06|64|637045|19
3475121|2026-09-20 01:00:11|54|570530|0
3475129|2026-09-20 01:00:16|31|351894|0
3475122|2026-09-20 01:00:21|61|637845|19
3475130|2026-09-20 01:00:26|23|287678|0
3475127|2026-09-20 01:00:31|25|296202|0
3475127|2026-09-20 01:00:36|29|350786|0
3475130|2026-09-20 01:00:41|9|116610|0
3475128|2026-09-20 01:00:45|34|447731|0
3475122|2026-09-20 01:00:50|57|646607|18
3475127|2026-09-20 01:00:56|31|405058|0
3475122|2026-09-20 01:01:00|55|638770|16
3475127|2026-09-20 01:01:06|27|366768|0
3475127|2026-09-20 01:01:10|27|372168|0
3475122|2026-09-20 01:01:16|54|650382|14
3475128|2026-09-20 01:01:21|17|256164|0
3475122|2026-09-20 01:01:26|52|639253|13
3475127|2026-09-20 01:01:31|15|223111|0
3475121|2026-09-20 01:01:36|47|636299|8
3475122|2026-09-20 01:01:41|52|643359|22
3475121|2026-09-20 01:01:45|46|636998|7
3475122|2026-09-20 01:01:52|51|640113|19
3475121|2026-09-20 01:01:56|45|639381|4
3475122|2026-09-20 01:02:02|50|641275|18
3475121|2026-09-20 01:02:06|43|626279|2
3475122|2026-09-20 01:02:11|50|656275|18
3475121|2026-09-20 01:02:15|39|582298|0
3475121|2026-09-20 01:02:21|37|559249|0
3475122|2026-09-20 01:02:26|45|610733|18
3475121|2026-09-20 01:02:30|33|509963|0
3475121|2026-09-20 01:02:35|31|485327|0
3475122|2026-09-20 01:02:41|46|648575|11
3475121|2026-09-20 01:02:46|21|337704|0
3475121|2026-09-20 01:02:50|19|308653|0
3475121|2026-09-20 01:02:55|16|264613|0
3475121|2026-09-20 01:03:01|13|220576|0
3475121|2026-09-20 01:03:06|12|207355|0
3475121|2026-09-20 01:03:11|9|157873|0
3475122|2026-09-20 01:03:17|42|641790|1
3475121|2026-09-20 01:03:22|4|73810|0
3475121|2026-09-20 01:03:26|1|19243|0
3475122|2026-09-20 01:03:31|33|513555|0
3475122|2026-09-20 01:03:36|32|503663|0
3475122|2026-09-20 01:03:41|28|443394|0
3475122|2026-09-20 01:03:45|25|399451|0
3475122|2026-09-20 01:03:52|24|388356|0
3475122|2026-09-20 01:03:56|22|363837|0
3475122|2026-09-20 01:04:00|20|338204|0
3475122|2026-09-20 01:04:06|18|309279|0
3475122|2026-09-20 01:04:12|16|280611|0
3475122|2026-09-20 01:04:17|14|247576|0
3475122|2026-09-20 01:04:21|14|251776|0
3475122|2026-09-20 01:04:26|13|239317|0
3475122|2026-09-20 01:04:32|10|186177|0
3475122|2026-09-20 01:04:37|9|172725|0
3475122|2026-09-20 01:04:41|8|155093|0
3475122|2026-09-20 01:04:47|6|116750|0
3475122|2026-09-20 01:04:52|6|119150|0
3475122|2026-09-20 01:04:56|5|102423|0
3475122|2026-09-20 01:05:02|2|43496|0
3475122|2026-09-20 01:05:07|1|24411|0
3475122|2026-09-20 01:05:12|1|25211|0
3475122|2026-09-20 01:05:17|1|26011|0
3475122|2026-09-20 01:05:20|1|26511|0
3475127|2026-09-20 01:06:06|128|14266|0
3475123|2026-09-20 01:06:11|128|78663|0
3475123|2026-09-20 01:06:15|126|127863|0
3475123|2026-09-20 01:06:21|122|172663|0
3475123|2026-09-20 01:06:25|121|207563|0
3475123|2026-09-20 01:06:30|117|235863|0
3475123|2026-09-20 01:06:35|114|264063|0
3475126|2026-09-20 01:06:41|93|252687|0
3475128|2026-09-20 01:06:46|103|300292|0
3475129|2026-09-20 01:06:51|114|354961|0
3475128|2026-09-20 01:06:55|93|317711|0
3475129|2026-09-20 01:07:01|106|383161|0
3475121|2026-09-20 01:07:05|67|276144|0
3475130|2026-09-20 01:07:11|87|366757|0
3475123|2026-09-20 01:07:16|93|401525|0
3475121|2026-09-20 01:07:20|54|271292|0
3475129|2026-09-20 01:07:26|93|438572|0
3475121|2026-09-20 01:07:31|52|292492|0
3475127|2026-09-20 01:07:36|83|432973|0
3475126|2026-09-20 01:07:41|63|379008|0
3475128|2026-09-20 01:07:46|70|407264|0
3475130|2026-09-20 01:07:51|73|439305|0
3475127|2026-09-20 01:07:56|72|440573|0
3475121|2026-09-20 01:08:01|39|285772|0
3475121|2026-09-20 01:08:06|39|297472|0
3475126|2026-09-20 01:08:11|57|422808|0
3475129|2026-09-20 01:08:16|63|436022|0
3475127|2026-09-20 01:08:21|60|433290|0
3475121|2026-09-20 01:08:26|34|296872|0
3475128|2026-09-20 01:08:31|55|430264|0
3475130|2026-09-20 01:08:36|58|459505|0
3475129|2026-09-20 01:08:41|56|449322|0
3475121|2026-09-20 01:08:46|26|258305|0
3475123|2026-09-20 01:08:51|64|520025|0
3475123|2026-09-20 01:08:56|60|499420|0
3475123|2026-09-20 01:09:01|60|511420|0
3475128|2026-09-20 01:09:06|46|433410|0
3475130|2026-09-20 01:09:11|41|386331|0
3475129|2026-09-20 01:09:16|37|356307|0
3475121|2026-09-20 01:09:20|15|185121|0
3475121|2026-09-20 01:09:27|11|141084|0
3475126|2026-09-20 01:09:31|41|461654|0
3475122|2026-09-20 01:09:36|4|40891|0
3475128|2026-09-20 01:09:42|39|422578|0
3475123|2026-09-20 01:09:47|54|547995|0
3475130|2026-09-20 01:09:51|22|255405|0
3475130|2026-09-20 01:09:56|21|250205|0
3475130|2026-09-20 01:10:02|20|244405|0
3475123|2026-09-20 01:10:06|49|531156|0
3475123|2026-09-20 01:10:11|47|518464|0
3475128|2026-09-20 01:10:17|25|315613|0
3475123|2026-09-20 01:10:22|47|538388|0
3475123|2026-09-20 01:10:27|53|618386|0
3475127|2026-09-20 01:10:32|39|489654|0
3475123|2026-09-20 01:10:37|54|646576|5
3475127|2026-09-20 01:10:42|32|426094|0
3475123|2026-09-20 01:10:46|52|637731|5
3475126|2026-09-20 01:10:50|39|534473|0
3475123|2026-09-20 01:10:56|51|640931|5
3475128|2026-09-20 01:11:01|16|234201|0
3475123|2026-09-20 01:11:07|50|641088|23
3475123|2026-09-20 01:11:10|50|646088|23
3475123|2026-09-20 01:11:17|49|630314|22
3475123|2026-09-20 01:11:20|48|635114|22
3475126|2026-09-20 01:11:27|44|645922|1
3475123|2026-09-20 01:11:32|47|641683|21
3475126|2026-09-20 01:11:36|41|613267|0
3475123|2026-09-20 01:11:41|47|655783|21
3475123|2026-09-20 01:11:47|46|651183|21
3475126|2026-09-20 01:11:51|33|512151|0
3475123|2026-09-20 01:11:56|45|650112|20
3475126|2026-09-20 01:12:00|27|426974|0
3475126|2026-09-20 01:12:07|23|368731|0
3475123|2026-09-20 01:12:12|44|657031|19
3475126|2026-09-20 01:12:16|19|312223|0
3475123|2026-09-20 01:12:22|42|636729|17
3475126|2026-09-20 01:12:26|14|240724|0
3475126|2026-09-20 01:12:32|11|194631|0
3475123|2026-09-20 01:12:37|42|646578|10
3475126|2026-09-20 01:12:42|10|184187|0
3475126|2026-09-20 01:12:47|8|150787|0
3475126|2026-09-20 01:12:52|4|77916|0
3475123|2026-09-20 01:12:57|41|646082|0
3475126|2026-09-20 01:13:02|1|20621|0
3475126|2026-09-20 01:13:07|1|21521|0
3475126|2026-09-20 01:13:12|1|22321|0
3475123|2026-09-20 01:13:16|36|589004|0
3475123|2026-09-20 01:13:21|30|494907|0
3475123|2026-09-20 01:13:26|29|482820|0
3475123|2026-09-20 01:13:31|29|488620|0
3475123|2026-09-20 01:13:36|27|461205|0
3475123|2026-09-20 01:13:43|23|398655|0
3475123|2026-09-20 01:13:47|23|403255|0
3475123|2026-09-20 01:13:52|21|373116|0
3475123|2026-09-20 01:13:56|19|339637|0
3475123|2026-09-20 01:14:03|17|309010|0
3475123|2026-09-20 01:14:06|16|293610|0
3475123|2026-09-20 01:14:13|10|186086|0
3475123|2026-09-20 01:14:17|7|133979|0
3475123|2026-09-20 01:14:22|6|118201|0
3475123|2026-09-20 01:14:27|4|82654|0
3475123|2026-09-20 01:14:32|3|63781|0
3475123|2026-09-20 01:14:37|2|43981|0
3475123|2026-09-20 01:14:39|1|22210|0
3475121|2026-09-20 01:15:36|128|14283|0
3475128|2026-09-20 01:15:41|128|78409|0
3475130|2026-09-20 01:15:46|128|129992|0
3475129|2026-09-20 01:15:51|128|180877|0
3475122|2026-09-20 01:15:56|105|190792|0
3475126|2026-09-20 01:16:01|112|236806|0
3475130|2026-09-20 01:16:06|126|291792|0
3475122|2026-09-20 01:16:11|83|234034|0
3475130|2026-09-20 01:16:16|124|349192|0
3475122|2026-09-20 01:16:21|76|260034|0
3475127|2026-09-20 01:16:26|71|263927|0
3475129|2026-09-20 01:16:31|84|312372|0
3475121|2026-09-20 01:16:36|69|297642|0
3475130|2026-09-20 01:16:41|113|442692|0
3475130|2026-09-20 01:16:46|113|461192|0
3475122|2026-09-20 01:16:51|58|302803|0
3475126|2026-09-20 01:16:56|82|403150|0
3475121|2026-09-20 01:17:02|57|325764|0
3475122|2026-09-20 01:17:06|56|337145|0
3475130|2026-09-20 01:17:11|92|471192|0
3475122|2026-09-20 01:17:16|54|352145|0
3475130|2026-09-20 01:17:21|88|485992|0
3475123|2026-09-20 01:17:26|70|428457|0
3475128|2026-09-20 01:17:31|24|168178|0
3475126|2026-09-20 01:17:35|59|396399|0
3475126|2026-09-20 01:17:41|55|386099|0
3475126|2026-09-20 01:17:46|55|397099|0
3475121|2026-09-20 01:17:52|59|470458|0
3475129|2026-09-20 01:17:57|45|366887|0
3475130|2026-09-20 01:18:02|76|533761|0
3475129|2026-09-20 01:18:06|44|380787|0
3475122|2026-09-20 01:18:12|77|642398|10
3475129|2026-09-20 01:18:17|40|366387|0
3475121|2026-09-20 01:18:22|46|426768|0
3475123|2026-09-20 01:18:26|61|523490|0
3475123|2026-09-20 01:18:32|61|535690|0
3475122|2026-09-20 01:18:37|72|657637|11
3475130|2026-09-20 01:18:42|68|572752|0
3475121|2026-09-20 01:18:47|29|304598|0
3475129|2026-09-20 01:18:51|30|328356|0
3475129|2026-09-20 01:18:57|30|337356|0
3475123|2026-09-20 01:19:02|52|506674|0
3475123|2026-09-20 01:19:07|49|496121|0
3475130|2026-09-20 01:19:12|56|533552|0
3475129|2026-09-20 01:19:17|24|296003|0
3475126|2026-09-20 01:19:21|30|351853|0
3475121|2026-09-20 01:19:27|15|194162|0
3475121|2026-09-20 01:19:32|13|173579|0
3475129|2026-09-20 01:19:37|22|295472|0
3475126|2026-09-20 01:19:42|27|346363|0
3475123|2026-09-20 01:19:47|26|311816|0
3475129|2026-09-20 01:19:52|20|284672|0
3475121|2026-09-20 01:19:57|26|347208|0
3475121|2026-09-20 01:20:02|32|433457|0
3475129|2026-09-20 01:20:07|40|547617|0
3475122|2026-09-20 01:20:11|55|653055|11
3475121|2026-09-20 01:20:17|24|341565|0
3475130|2026-09-20 01:20:21|40|488217|0
3475122|2026-09-20 01:20:27|52|651336|13
3475121|2026-09-20 01:20:32|17|252195|0
3475121|2026-09-20 01:20:37|16|241869|0
3475121|2026-09-20 01:20:42|13|201169|0
3475129|2026-09-20 01:20:47|26|408073|0
3475130|2026-09-20 01:20:52|34|456417|0
3475122|2026-09-20 01:20:57|51|636266|2
3475121|2026-09-20 01:21:03|6|102146|0
3475122|2026-09-20 01:21:07|43|530079|0
3475122|2026-09-20 01:21:11|28|329513|0
3475130|2026-09-20 01:21:17|46|648289|1
3475129|2026-09-20 01:21:22|42|642995|13
3475130|2026-09-20 01:21:27|44|633584|0
3475129|2026-09-20 01:21:32|43|638199|8
3475130|2026-09-20 01:21:36|41|602830|0
3475130|2026-09-20 01:21:42|38|566181|0
3475130|2026-09-20 01:21:48|34|512719|0
3475129|2026-09-20 01:21:53|45|641376|0
3475130|2026-09-20 01:21:57|32|495693|0
3475130|2026-09-20 01:22:02|30|470960|0
3475129|2026-09-20 01:22:07|39|562405|0
3475129|2026-09-20 01:22:13|37|536752|0
3475129|2026-09-20 01:22:17|32|466676|0
3475130|2026-09-20 01:22:22|21|347788|0
3475130|2026-09-20 01:22:27|21|351988|0
3475129|2026-09-20 01:22:33|26|377841|0
3475130|2026-09-20 01:22:37|19|328157|0
3475129|2026-09-20 01:22:42|21|318677|0
3475129|2026-09-20 01:22:48|20|312015|0
3475130|2026-09-20 01:22:52|6|109529|0
3475130|2026-09-20 01:22:57|4|75529|0
3475129|2026-09-20 01:23:03|13|219224|0
3475129|2026-09-20 01:23:07|12|204289|0
3475129|2026-09-20 01:23:13|11|195252|0
3475129|2026-09-20 01:23:18|9|164890|0
3475129|2026-09-20 01:23:23|6|105897|0
3475129|2026-09-20 01:23:28|6|108897|0
3475129|2026-09-20 01:23:33|4|70036|0
3475129|2026-09-20 01:23:38|3|56192|0
3475129|2026-09-20 01:23:43|1|22341|0
3475129|2026-09-20 01:23:48|1|23141|0
3475129|2026-09-20 01:23:51|1|23641|0
3475121|2026-09-20 01:24:35|128|14435|0
3475126|2026-09-20 01:24:40|126|77778|0
3475130|2026-09-20 01:24:44|121|122459|0
3475130|2026-09-20 01:24:50|121|170859|0
3475130|2026-09-20 01:24:54|121|207159|0
3475122|2026-09-20 01:25:00|111|232701|0
3475129|2026-09-20 01:25:05|100|241612|0
3475126|2026-09-20 01:25:10|99|269403|0
3475130|2026-09-20 01:25:15|107|311759|0
3475121|2026-09-20 01:25:20|105|337534|0
3475122|2026-09-20 01:25:25|96|337608|0
3475126|2026-09-20 01:25:30|84|321182|0
3475128|2026-09-20 01:25:35|73|300668|0
3475123|2026-09-20 01:25:40|70|316145|0
3475126|2026-09-20 01:25:45|69|319382|0
3475128|2026-09-20 01:25:50|68|334485|0
3475129|2026-09-20 01:25:54|53|281906|0
3475128|2026-09-20 01:26:00|65|352285|0
3475130|2026-09-20 01:26:05|61|336772|0
3475122|2026-09-20 01:26:10|77|432733|0
3475123|2026-09-20 01:26:15|50|320857|0
3475128|2026-09-20 01:26:20|60|385199|0
3475127|2026-09-20 01:26:25|42|286583|0
3475126|2026-09-20 01:26:30|47|330553|0
3475128|2026-09-20 01:26:35|56|398699|0
3475129|2026-09-20 01:26:40|25|205706|0
3475126|2026-09-20 01:26:45|41|321353|0
3475130|2026-09-20 01:26:50|45|351962|0
3475129|2026-09-20 01:26:55|1|9558|0
3475128|2026-09-20 01:27:00|58|480973|0
3475126|2026-09-20 01:27:05|48|416382|0
3475123|2026-09-20 01:27:10|43|397872|0
3475128|2026-09-20 01:27:15|61|534681|0
3475128|2026-09-20 01:27:20|58|520252|0
3475122|2026-09-20 01:27:25|64|550164|0
3475122|2026-09-20 01:27:30|62|545564|0
3475123|2026-09-20 01:27:35|37|385492|0
3475127|2026-09-20 01:27:40|34|355521|0
3475128|2026-09-20 01:27:45|53|522740|0
3475128|2026-09-20 01:27:50|50|503640|0
3475128|2026-09-20 01:27:55|47|483139|0
3475122|2026-09-20 01:28:01|54|535080|0
3475128|2026-09-20 01:28:05|46|491439|0
3475121|2026-09-20 01:28:11|42|425414|0
3475123|2026-09-20 01:28:15|27|334971|0
3475122|2026-09-20 01:28:20|50|530764|0
3475123|2026-09-20 01:28:25|24|310071|0
3475123|2026-09-20 01:28:30|23|304171|0
3475122|2026-09-20 01:28:35|48|536086|0
3475128|2026-09-20 01:28:41|4|49761|0
3475121|2026-09-20 01:28:46|36|425078|0
3475123|2026-09-20 01:28:51|32|434931|0
3475126|2026-09-20 01:28:55|28|391877|0
3475122|2026-09-20 01:29:00|51|612135|0
3475126|2026-09-20 01:29:06|23|332658|0
3475122|2026-09-20 01:29:10|51|627435|0
3475123|2026-09-20 01:29:16|24|351392|0
3475121|2026-09-20 01:29:20|19|255494|0
3475122|2026-09-20 01:29:26|49|625684|0
3475123|2026-09-20 01:29:31|17|261787|0
3475126|2026-09-20 01:29:36|13|215622|0
